low_gc_edge,high_gc_edge,gc_delta,h_high_minus_low,cs_low_minus_high,predicted_cs_sign,discovery_observed_reversal
^KS11+^N225->IMOEX.ME+^STOXX50E,^AXJO+^NZ50->^STI+^STOXX50E,1.281560107102564e-05,0.7512000601234672,-3.1387111658795182e-06,1,0
^KS11+^N225->IMOEX.ME+^STOXX50E,^N225+^NZ50->^HSI+^KS11,0.00015104369638407888,0.6270520686151927,-3.7731400299316964e-05,1,0
^KS11+^N225->IMOEX.ME+^STOXX50E,^AXJO+^KS11->^STI+^STOXX50E,0.00015281322557214594,0.6681009463915127,-3.8169584892284785e-05,1,0
^KS11+^N225->IMOEX.ME+^STOXX50E,IMOEX.ME+^STOXX50E->^DJI+^NZ50,0.00018752104968200456,0.5627534163551127,-4.6864963741905105e-05,1,0
^KS11+^N225->IMOEX.ME+^STOXX50E,^AXJO+^N225->399001.SZ+^STOXX50E,0.00020595467205097862,0.6209288177656564,-5.1470184478916376e-05,1,0
^KS11+^N225->IMOEX.ME+^STOXX50E,^KS11+^N225->399001.SZ+^N100,0.00022687654368525045,0.82096080622939,-5.6680469829949935e-05,1,0
^KS11+^N225->IMOEX.ME+^STOXX50E,^KS11+^N225->^AXJO+^NZ50,0.0002512484124466141,0.4466634163705263,-6.282419766939198e-05,1,0
^KS11+^N225->IMOEX.ME+^STOXX50E,^AXJO+^KS11->^N100+^STI,0.00029214486315964905,0.4698674677886788,-7.305455285626697e-05,1,0
^KS11+^N225->IMOEX.ME+^STOXX50E,^N225+^NZ50->399001.SZ+^STOXX50E,0.0002975968923486505,0.5928025558087492,-7.440256682914254e-05,1,0
^AXJO+^NZ50->^STI+^STOXX50E,^N225+^NZ50->399001.SZ+^HSI,7.92220996217452e-05,-0.8379076355806356,-1.990307031504696e-05,-1,0
^AXJO+^NZ50->^STI+^STOXX50E,^AXJO+^KS11->IMOEX.ME+^HSI,8.653989764439984e-05,-0.8291664237361747,-2.1733646993477203e-05,-1,0
^AXJO+^NZ50->^STI+^STOXX50E,^AXJO+^NZ50->IMOEX.ME+^HSI,0.00013669067927679635,-0.669166342742205,-3.426786635971979e-05,-1,0
^AXJO+^NZ50->^STI+^STOXX50E,^DJI+^STI->^AXJO+^GSPC,0.00015799317563391924,-0.7352373368324636,-3.960657696548686e-05,-1,0
^AXJO+^NZ50->^STI+^STOXX50E,^DJI+^KS11->^GSPC+^STI,0.00021707355260502936,-0.7121653380362986,-5.439047179738938e-05,-1,0
^AXJO+^NZ50->^STI+^STOXX50E,^HSI+^KS11->IMOEX.ME+^STI,0.00023412477488449213,-0.832979980063565,-5.867312644344081e-05,-1,0
^AXJO+^NZ50->^STI+^STOXX50E,^KS11+^N225->^AXJO+^NZ50,0.00023843281137558847,-0.30453664375294087,-5.9685486503512465e-05,-1,0
^AXJO+^NZ50->^STI+^STOXX50E,^KS11+^N100->^N225+^STOXX50E,0.0002445349678126263,-0.801142426736444,-6.127484834211113e-05,-1,0
^AXJO+^NZ50->^STI+^STOXX50E,^HSI+^N225->IMOEX.ME+^STI,0.0002480483946385448,-0.8258762360791543,-6.215738862991278e-05,-1,0
^AXJO+^NZ50->^STI+^STOXX50E,^HSI+^N225->^KS11+^STI,0.0002532861612820625,-0.7926565825723773,-6.346421200631561e-05,-1,0
^AXJO+^NZ50->^STI+^STOXX50E,^STI+^STOXX50E->^HSI+^N100,0.0002568537648670599,-0.7417758213997437,-6.43506949045836e-05,-1,0
^AXJO+^NZ50->^STI+^STOXX50E,^KS11+^NZ50->^N100+^STI,0.00027899485061766427,-0.8038146381871031,-6.990066171839716e-05,-1,0
^AXJO+^NZ50->^STI+^STOXX50E,^AXJO+^KS11->^N100+^STI,0.0002793292620886234,-0.28133259233478836,-6.991584169038746e-05,-1,0
^AXJO+^NZ50->^STI+^STOXX50E,^AXJO+^KS11->000001.SS+^HSI,0.00028845144653999455,-0.6761220866334461,-7.2250801637105e-05,-1,0
^N225+^NZ50->399001.SZ+^HSI,^N225+^NZ50->^HSI+^KS11,5.9005995691308044e-05,0.7137596440723611,-1.4689618818390486e-05,1,0
^N225+^NZ50->399001.SZ+^HSI,^AXJO+^KS11->^STI+^STOXX50E,6.07755248793751e-05,0.7548085218486812,-1.5127803411358308e-05,1,0
^N225+^NZ50->399001.SZ+^HSI,IMOEX.ME+^STOXX50E->^DJI+^NZ50,9.548334898923372e-05,0.6494609918122811,-2.3823182260978627e-05,1,0
^N225+^NZ50->399001.SZ+^HSI,^AXJO+^N225->399001.SZ+^STOXX50E,0.00011391697135820777,0.7076363932228249,-2.8428402997989898e-05,1,0
^N225+^NZ50->399001.SZ+^HSI,^KS11+^N225->399001.SZ+^N100,0.0001348388429924796,0.9076683816865585,-3.363868834902346e-05,1,0
^N225+^NZ50->399001.SZ+^HSI,^KS11+^N225->^AXJO+^NZ50,0.00015921071175384327,0.5333709918276948,-3.9782416188465506e-05,1,0
^N225+^NZ50->399001.SZ+^HSI,^AXJO+^KS11->^N100+^STI,0.0002001071624668782,0.5565750432458473,-5.0012771375340496e-05,1,0
^N225+^NZ50->399001.SZ+^HSI,^N225+^NZ50->399001.SZ+^STOXX50E,0.00020555919165587966,0.6795101312659176,-5.136078534821606e-05,1,0
^AXJO+^KS11->IMOEX.ME+^HSI,^N225+^NZ50->^HSI+^KS11,5.16881976686534e-05,0.7050184322279002,-1.2859042139960243e-05,1,0
^AXJO+^KS11->IMOEX.ME+^HSI,^AXJO+^KS11->^STI+^STOXX50E,5.3457726856720456e-05,0.7460673100042202,-1.3297226732928065e-05,1,0
^AXJO+^KS11->IMOEX.ME+^HSI,IMOEX.ME+^STOXX50E->^DJI+^NZ50,8.816555096657908e-05,0.6407197799678201,-2.1992605582548384e-05,1,0
^AXJO+^KS11->IMOEX.ME+^HSI,^AXJO+^N225->399001.SZ+^STOXX50E,0.00010659917333555313,0.6988951813783639,-2.6597826319559655e-05,1,0
^AXJO+^KS11->IMOEX.ME+^HSI,^KS11+^N225->399001.SZ+^N100,0.00012752104496982497,0.8989271698420975,-3.1808111670593214e-05,1,0
^AXJO+^KS11->IMOEX.ME+^HSI,^KS11+^N225->^AXJO+^NZ50,0.00015189291373118863,0.5246297799832338,-3.795183951003526e-05,1,0
^AXJO+^KS11->IMOEX.ME+^HSI,^AXJO+^KS11->^N100+^STI,0.00019278936444422357,0.5478338314013863,-4.818219469691025e-05,1,0
^AXJO+^KS11->IMOEX.ME+^HSI,^N225+^NZ50->399001.SZ+^STOXX50E,0.00019824139363322502,0.6707689194214567,-4.953020866978582e-05,1,0
^AXJO+^NZ50->IMOEX.ME+^HSI,^N225+^NZ50->^HSI+^KS11,1.5374160362569e-06,0.5450183512339305,-3.2482277371765223e-07,1,0
^AXJO+^NZ50->IMOEX.ME+^HSI,^AXJO+^KS11->^STI+^STOXX50E,3.306945224323954e-06,0.5860672290102505,-7.630073666854741e-07,1,0
^AXJO+^NZ50->IMOEX.ME+^HSI,IMOEX.ME+^STOXX50E->^DJI+^NZ50,3.8014769334182574e-05,0.4807196989738505,-9.458386216305793e-06,1,0
^AXJO+^NZ50->IMOEX.ME+^HSI,^AXJO+^N225->399001.SZ+^STOXX50E,5.644839170315663e-05,0.5388951003843943,-1.4063606953317064e-05,1,0
^AXJO+^NZ50->IMOEX.ME+^HSI,^KS11+^N225->399001.SZ+^N100,7.737026333742847e-05,0.7389270888481279,-1.9273892304350624e-05,1,0
^AXJO+^NZ50->IMOEX.ME+^HSI,^KS11+^N225->^AXJO+^NZ50,0.00010174213209879213,0.3646296989892641,-2.5417620143792672e-05,1,0
^AXJO+^NZ50->IMOEX.ME+^HSI,^AXJO+^KS11->^N100+^STI,0.00014263858281182706,0.38783375040741663,-3.564797533066766e-05,1,0
^AXJO+^NZ50->IMOEX.ME+^HSI,^N225+^NZ50->399001.SZ+^STOXX50E,0.00014809061200082851,0.510768838427487,-3.699598930354323e-05,1,0
^AXJO+^NZ50->IMOEX.ME+^HSI,^AXJO+^N225->399001.SZ+^N100,0.0002631475812933104,0.8182669308506552,-6.573859221172213e-05,1,0
^N225+^NZ50->^HSI+^KS11,^DJI+^STI->^AXJO+^GSPC,1.976508032086599e-05,-0.6110893453241891,-5.013887832049416e-06,-1,0
^N225+^NZ50->^HSI+^KS11,^DJI+^KS11->^GSPC+^STI,7.884545729197612e-05,-0.5880173465280241,-1.9797782663951932e-05,-1,0
^N225+^NZ50->^HSI+^KS11,^HSI+^KS11->IMOEX.ME+^STI,9.589667957143888e-05,-0.7088319885552905,-2.4080437310003368e-05,-1,0
^N225+^NZ50->^HSI+^KS11,^KS11+^N100->^N225+^STOXX50E,0.00010630687249957305,-0.6769944352281695,-2.6682159208673683e-05,-1,0
^N225+^NZ50->^HSI+^KS11,^HSI+^N225->IMOEX.ME+^STI,0.00010982029932549153,-0.7017282445708798,-2.7564699496475332e-05,-1,0
^N225+^NZ50->^HSI+^KS11,^HSI+^N225->^KS11+^STI,0.00011505806596900925,-0.6685085910641028,-2.8871522872878162e-05,-1,0
^N225+^NZ50->^HSI+^KS11,^STI+^STOXX50E->^HSI+^N100,0.00011862566955400666,-0.6176278298914692,-2.9758005771146157e-05,-1,0
^N225+^NZ50->^HSI+^KS11,^KS11+^NZ50->^N100+^STI,0.00014076675530461102,-0.6796666466788286,-3.530797258495972e-05,-1,0
^N225+^NZ50->^HSI+^KS11,^AXJO+^KS11->000001.SS+^HSI,0.0001502233512269413,-0.5519740951251716,-3.765811250366755e-05,-1,0
^N225+^NZ50->^HSI+^KS11,IMOEX.ME+^AXJO->^GSPC+^NZ50,0.00018202582187498706,-0.6660331408545695,-4.563372982263511e-05,-1,0
^N225+^NZ50->^HSI+^KS11,^AXJO+^NZ50->000001.SS+^HSI,0.00020358621087623874,-0.6395277973690073,-5.102688740204683e-05,-1,0
^N225+^NZ50->^HSI+^KS11,^AXJO+^N225->399001.SZ+^N100,0.0002616101652570535,0.27324857961672466,-6.541376943800447e-05,1,0
^N225+^NZ50->^HSI+^KS11,^DJI+^HSI->^GSPC+^STI,0.00026786756962948743,-0.5908971178163398,-6.71103453666405e-05,-1,0
^AXJO+^KS11->^STI+^STOXX50E,^DJI+^STI->^AXJO+^GSPC,1.7995551132798937e-05,-0.6521382231005092,-4.575703239081594e-06,-1,0
^AXJO+^KS11->^STI+^STOXX50E,^DJI+^KS11->^GSPC+^STI,7.707592810390906e-05,-0.6290662243043441,-1.935959807098411e-05,-1,0
^AXJO+^KS11->^STI+^STOXX50E,^HSI+^KS11->IMOEX.ME+^STI,9.412715038337183e-05,-0.7498808663316106,-2.3642252717035546e-05,-1,0
^AXJO+^KS11->^STI+^STOXX50E,^KS11+^N100->^N225+^STOXX50E,0.00010453734331150599,-0.7180433130044895,-2.624397461570586e-05,-1,0
^AXJO+^KS11->^STI+^STOXX50E,^HSI+^N225->IMOEX.ME+^STI,0.00010805077013742448,-0.7427771223471998,-2.712651490350751e-05,-1,0
^AXJO+^KS11->^STI+^STOXX50E,^HSI+^N225->^KS11+^STI,0.0001132885367809422,-0.7095574688404228,-2.843333827991034e-05,-1,0
^AXJO+^KS11->^STI+^STOXX50E,^STI+^STOXX50E->^HSI+^N100,0.00011685614036593961,-0.6586767076677893,-2.9319821178178335e-05,-1,0
^AXJO+^KS11->^STI+^STOXX50E,^KS11+^NZ50->^N100+^STI,0.00013899722611654397,-0.7207155244551486,-3.4869787991991896e-05,-1,0
^AXJO+^KS11->^STI+^STOXX50E,^AXJO+^KS11->000001.SS+^HSI,0.00014845382203887425,-0.5930229729014916,-3.721992791069973e-05,-1,0
^AXJO+^KS11->^STI+^STOXX50E,IMOEX.ME+^AXJO->^GSPC+^NZ50,0.00018025629268692,-0.7070820186308896,-4.5195545229667286e-05,-1,0
^AXJO+^KS11->^STI+^STOXX50E,^AXJO+^NZ50->000001.SS+^HSI,0.00020181668168817168,-0.6805766751453274,-5.058870280907901e-05,-1,0
^AXJO+^KS11->^STI+^STOXX50E,^DJI+^HSI->^GSPC+^STI,0.0002660980404414204,-0.6319459955926598,-6.667216077367268e-05,-1,0
^DJI+^STI->^AXJO+^GSPC,IMOEX.ME+^STOXX50E->^DJI+^NZ50,1.6712272977059683e-05,0.5467906930641091,-4.119675610538725e-06,1,0
^DJI+^STI->^AXJO+^GSPC,^AXJO+^N225->399001.SZ+^STOXX50E,3.514589534603374e-05,0.6049660944746529,-8.724896347549996e-06,1,0
^DJI+^STI->^AXJO+^GSPC,^KS11+^N225->399001.SZ+^N100,5.606776698030558e-05,0.8049980829383865,-1.3935181698583555e-05,1,0
^DJI+^STI->^AXJO+^GSPC,^KS11+^N225->^AXJO+^NZ50,8.043963574166924e-05,0.4307006930795228,-2.0078909538025604e-05,1,0
^DJI+^STI->^AXJO+^GSPC,^AXJO+^KS11->^N100+^STI,0.00012133608645470417,0.4539047444976753,-3.0309264724900594e-05,1,0
^DJI+^STI->^AXJO+^GSPC,^N225+^NZ50->399001.SZ+^STOXX50E,0.00012678811564370562,0.5768398325177456,-3.165727869777616e-05,1,0
^DJI+^STI->^AXJO+^GSPC,^AXJO+^N225->399001.SZ+^N100,0.0002418450849361875,0.8843379249409138,-6.039988160595506e-05,1,0
^DJI+^STI->^AXJO+^GSPC,^KS11+^NZ50->000001.SS+^N100,0.00029572174263492457,0.8116544937089418,-7.388997603056707e-05,1,0
IMOEX.ME+^STOXX50E->^DJI+^NZ50,^DJI+^KS11->^GSPC+^STI,4.236810399405044e-05,-0.523718694267944,-1.0664219221363791e-05,-1,0
IMOEX.ME+^STOXX50E->^DJI+^NZ50,^HSI+^KS11->IMOEX.ME+^STI,5.941932627351321e-05,-0.6445333362952105,-1.4946873867415227e-05,-1,0
IMOEX.ME+^STOXX50E->^DJI+^NZ50,^KS11+^N100->^N225+^STOXX50E,6.982951920164737e-05,-0.6126957829680895,-1.7548595766085542e-05,-1,0
IMOEX.ME+^STOXX50E->^DJI+^NZ50,^HSI+^N225->IMOEX.ME+^STI,7.334294602756586e-05,-0.6374295923107998,-1.843113605388719e-05,-1,0
IMOEX.ME+^STOXX50E->^DJI+^NZ50,^HSI+^N225->^KS11+^STI,7.858071267108357e-05,-0.6042099388040227,-1.973795943029002e-05,-1,0
IMOEX.ME+^STOXX50E->^DJI+^NZ50,^STI+^STOXX50E->^HSI+^N100,8.214831625608099e-05,-0.5533291776313892,-2.0624442328558016e-05,-1,0
IMOEX.ME+^STOXX50E->^DJI+^NZ50,^KS11+^NZ50->^N100+^STI,0.00010428940200668535,-0.6153679944187486,-2.6174409142371577e-05,-1,0
IMOEX.ME+^STOXX50E->^DJI+^NZ50,^AXJO+^KS11->000001.SS+^HSI,0.00011374599792901563,-0.48767544286509157,-2.8524549061079412e-05,-1,0
IMOEX.ME+^STOXX50E->^DJI+^NZ50,IMOEX.ME+^AXJO->^GSPC+^NZ50,0.00014554846857706139,-0.6017344885944895,-3.650016638004697e-05,-1,0
IMOEX.ME+^STOXX50E->^DJI+^NZ50,^AXJO+^NZ50->000001.SS+^HSI,0.00016710885757831306,-0.5752291451089273,-4.189332395945869e-05,-1,0
IMOEX.ME+^STOXX50E->^DJI+^NZ50,^AXJO+^N225->399001.SZ+^N100,0.00022513281195912782,0.3375472318768047,-5.628020599541633e-05,1,0
IMOEX.ME+^STOXX50E->^DJI+^NZ50,^DJI+^HSI->^GSPC+^STI,0.00023139021633156176,-0.5265984655562598,-5.7976781924052364e-05,-1,0
IMOEX.ME+^STOXX50E->^DJI+^NZ50,^KS11+^NZ50->000001.SS+^N100,0.0002790094696578649,0.2648638006448327,-6.977030042002835e-05,1,0
^AXJO+^N225->399001.SZ+^STOXX50E,^DJI+^KS11->^GSPC+^STI,2.3934481625076387e-05,-0.5818940956784878,-6.05899848435252e-06,-1,0
^AXJO+^N225->399001.SZ+^STOXX50E,^HSI+^KS11->IMOEX.ME+^STI,4.098570390453915e-05,-0.7027087377057543,-1.0341653130403956e-05,-1,0
^AXJO+^N225->399001.SZ+^STOXX50E,^KS11+^N100->^N225+^STOXX50E,5.1395896832673316e-05,-0.6708711843786332,-1.294337502907427e-05,-1,0
^AXJO+^N225->399001.SZ+^STOXX50E,^HSI+^N225->IMOEX.ME+^STI,5.49093236585918e-05,-0.6956049937213435,-1.382591531687592e-05,-1,0
^AXJO+^N225->399001.SZ+^STOXX50E,^HSI+^N225->^KS11+^STI,6.014709030210952e-05,-0.6623853402145665,-1.513273869327875e-05,-1,0
^AXJO+^N225->399001.SZ+^STOXX50E,^STI+^STOXX50E->^HSI+^N100,6.371469388710693e-05,-0.611504579041933,-1.6019221591546744e-05,-1,0
^AXJO+^N225->399001.SZ+^STOXX50E,^KS11+^NZ50->^N100+^STI,8.58557796377113e-05,-0.6735433958292923,-2.1569188405360306e-05,-1,0
^AXJO+^N225->399001.SZ+^STOXX50E,^AXJO+^KS11->000001.SS+^HSI,9.531237556004157e-05,-0.5458508442756353,-2.391932832406814e-05,-1,0
^AXJO+^N225->399001.SZ+^STOXX50E,IMOEX.ME+^AXJO->^GSPC+^NZ50,0.00012711484620808733,-0.6599098900050333,-3.1894945643035696e-05,-1,0
^AXJO+^N225->399001.SZ+^STOXX50E,^AXJO+^NZ50->000001.SS+^HSI,0.000148675235209339,-0.6334045465194711,-3.728810322244742e-05,-1,0
^AXJO+^N225->399001.SZ+^STOXX50E,^AXJO+^N225->399001.SZ+^N100,0.00020669918959015376,0.2793718304662609,-5.167498525840506e-05,1,0
^AXJO+^N225->399001.SZ+^STOXX50E,^DJI+^HSI->^GSPC+^STI,0.0002129565939625877,-0.5847738669668036,-5.337156118704109e-05,-1,0
^KS11+^N225->399001.SZ+^N100,^DJI+^KS11->^GSPC+^STI,3.012609990804549e-06,-0.7819260841422214,-8.487131333189605e-07,-1,0
^KS11+^N225->399001.SZ+^N100,^HSI+^KS11->IMOEX.ME+^STI,2.0063832270267312e-05,-0.9027407261694879,-5.131367779370396e-06,-1,0
^KS11+^N225->399001.SZ+^N100,^KS11+^N225->^AXJO+^NZ50,2.4371868761363658e-05,-0.37429738985886374,-6.143727839442049e-06,-1,0
^KS11+^N225->399001.SZ+^N100,^KS11+^N100->^N225+^STOXX50E,3.0474025198401478e-05,-0.8709031728423668,-7.733089678040712e-06,-1,0
^KS11+^N225->399001.SZ+^N100,^HSI+^N225->IMOEX.ME+^STI,3.3987452024319964e-05,-0.8956369821850771,-8.615629965842361e-06,-1,0
^KS11+^N225->399001.SZ+^N100,^HSI+^N225->^KS11+^STI,3.922521866783768e-05,-0.8624173286783001,-9.92245334224519e-06,-1,0
^KS11+^N225->399001.SZ+^N100,^STI+^STOXX50E->^HSI+^N100,4.2792822252835094e-05,-0.8115365675056666,-1.0808936240513185e-05,-1,0
^KS11+^N225->399001.SZ+^N100,^KS11+^NZ50->^N100+^STI,6.493390800343946e-05,-0.873575384293026,-1.6358903054326747e-05,-1,0
^KS11+^N225->399001.SZ+^N100,^AXJO+^KS11->^N100+^STI,6.52683194743986e-05,-0.3510933384407112,-1.637408302631704e-05,-1,0
^KS11+^N225->399001.SZ+^N100,^AXJO+^KS11->000001.SS+^HSI,7.439050392576974e-05,-0.745882832739369,-1.870904297303458e-05,-1,0
^KS11+^N225->399001.SZ+^N100,IMOEX.ME+^AXJO->^GSPC+^NZ50,0.00010619297457381549,-0.8599418784687669,-2.6684660292002136e-05,-1,0
^KS11+^N225->399001.SZ+^N100,^AXJO+^NZ50->000001.SS+^HSI,0.00012775336357506717,-0.8334365349832047,-3.207781787141386e-05,-1,0
^KS11+^N225->399001.SZ+^N100,^DJI+^HSI->^GSPC+^STI,0.00019203472232831587,-0.7848058554305372,-4.8161275836007534e-05,-1,0
^DJI+^KS11->^GSPC+^STI,^KS11+^N225->^AXJO+^NZ50,2.135925877055911e-05,0.4076286942833577,-5.295014706123088e-06,1,0
^DJI+^KS11->^GSPC+^STI,^AXJO+^KS11->^N100+^STI,6.225570948359405e-05,0.4308327457015102,-1.552536989299808e-05,1,0
^DJI+^KS11->^GSPC+^STI,^N225+^NZ50->399001.SZ+^STOXX50E,6.77077386725955e-05,0.5537678337215806,-1.6873383865873644e-05,1,0
^DJI+^KS11->^GSPC+^STI,^AXJO+^N225->399001.SZ+^N100,0.00018276470796507738,0.8612659261447487,-4.561598677405254e-05,1,0
^DJI+^KS11->^GSPC+^STI,^KS11+^NZ50->000001.SS+^N100,0.00023664136566381444,0.7885824949127768,-5.910608119866456e-05,1,0
^HSI+^KS11->IMOEX.ME+^STI,^KS11+^N225->^AXJO+^NZ50,4.308036491096345e-06,0.5284433363106241,-1.0123600600716524e-06,1,0
^HSI+^KS11->IMOEX.ME+^STI,^AXJO+^KS11->^N100+^STI,4.520448720413128e-05,0.5516473877287766,-1.1242715246946643e-05,1,0
^HSI+^KS11->IMOEX.ME+^STI,^N225+^NZ50->399001.SZ+^STOXX50E,5.065651639313273e-05,0.674582475748847,-1.2590729219822208e-05,1,0
^HSI+^KS11->IMOEX.ME+^STI,^AXJO+^N225->399001.SZ+^N100,0.00016571348568561461,0.9820805681720152,-4.1333332128001105e-05,1,0
^HSI+^KS11->IMOEX.ME+^STI,^KS11+^NZ50->000001.SS+^N100,0.00021959014338435168,0.9093971369400432,-5.482342655261312e-05,1,0
^KS11+^N225->^AXJO+^NZ50,^KS11+^N100->^N225+^STOXX50E,6.10215643703782e-06,-0.49660578298350305,-1.5893618385986628e-06,-1,0
^KS11+^N225->^AXJO+^NZ50,^HSI+^N225->IMOEX.ME+^STI,9.615583262956306e-06,-0.5213395923262134,-2.4719021264003123e-06,-1,0
^KS11+^N225->^AXJO+^NZ50,^HSI+^N225->^KS11+^STI,1.4853349906474023e-05,-0.4881199388194364,-3.7787255028031417e-06,-1,0
^KS11+^N225->^AXJO+^NZ50,^STI+^STOXX50E->^HSI+^N100,1.8420953491471437e-05,-0.4372391776468029,-4.6652084010711365e-06,-1,0
^KS11+^N225->^AXJO+^NZ50,^KS11+^NZ50->^N100+^STI,4.05620392420758e-05,-0.4992779944341622,-1.0215175214884698e-05,-1,0
^KS11+^N225->^AXJO+^NZ50,^AXJO+^KS11->000001.SS+^HSI,5.001863516440608e-05,-0.3715854428805052,-1.2565315133592533e-05,-1,0
^KS11+^N225->^AXJO+^NZ50,IMOEX.ME+^AXJO->^GSPC+^NZ50,8.182110581245183e-05,-0.4856444886099032,-2.0540932452560088e-05,-1,0
^KS11+^N225->^AXJO+^NZ50,^AXJO+^NZ50->000001.SS+^HSI,0.00010338149481370351,-0.45913914512434095,-2.5934090031971813e-05,-1,0
^KS11+^N225->^AXJO+^NZ50,^AXJO+^N225->399001.SZ+^N100,0.00016140544919451827,0.45363723186139104,-4.032097206792945e-05,1,0
^KS11+^N225->^AXJO+^NZ50,^DJI+^HSI->^GSPC+^STI,0.0001676628535669522,-0.4105084655716734,-4.2017547996565485e-05,-1,0
^KS11+^N225->^AXJO+^NZ50,^KS11+^NZ50->000001.SS+^N100,0.00021528210689325533,0.3809538006294191,-5.381106649254147e-05,1,0
^KS11+^N225->^AXJO+^NZ50,^AXJO+^N100->^GSPC+^NZ50,0.0002956565830736224,-0.48872593323162516,-7.407154935130272e-05,-1,0
^KS11+^N100->^N225+^STOXX50E,^AXJO+^KS11->^N100+^STI,3.479429427599712e-05,0.5198098344016556,-8.640993348276328e-06,1,0
^KS11+^N100->^N225+^STOXX50E,^N225+^NZ50->399001.SZ+^STOXX50E,4.024632346499857e-05,0.642744922421726,-9.989007321151893e-06,1,0
^KS11+^N100->^N225+^STOXX50E,^AXJO+^N225->399001.SZ+^N100,0.00015530329275748045,0.9502430148448942,-3.873161022933079e-05,1,0
^KS11+^N100->^N225+^STOXX50E,^KS11+^NZ50->000001.SS+^N100,0.0002091799504562175,0.8775595836129222,-5.222170465394281e-05,1,0
^HSI+^N225->IMOEX.ME+^STI,^AXJO+^KS11->^N100+^STI,3.128086745007863e-05,0.5445436437443659,-7.758453060474678e-06,1,0
^HSI+^N225->IMOEX.ME+^STI,^N225+^NZ50->399001.SZ+^STOXX50E,3.673289663908008e-05,0.6674787317644363,-9.106467033350243e-06,1,0
^HSI+^N225->IMOEX.ME+^STI,^AXJO+^N225->399001.SZ+^N100,0.00015178986593156196,0.9749768241876045,-3.784906994152914e-05,1,0
^HSI+^N225->IMOEX.ME+^STI,^KS11+^NZ50->000001.SS+^N100,0.00020566652363029903,0.9022933929556325,-5.133916436614116e-05,1,0
^HSI+^N225->^KS11+^STI,^AXJO+^KS11->^N100+^STI,2.6043100806560915e-05,0.5113239902375889,-6.451629684071849e-06,1,0
^HSI+^N225->^KS11+^STI,^N225+^NZ50->399001.SZ+^STOXX50E,3.1495129995562365e-05,0.6342590782576593,-7.799643656947414e-06,1,0
^HSI+^N225->^KS11+^STI,^AXJO+^N225->399001.SZ+^N100,0.00014655209928804425,0.9417571706808274,-3.654224656512631e-05,1,0
^HSI+^N225->^KS11+^STI,^KS11+^NZ50->000001.SS+^N100,0.0002004287569867813,0.8690737394488555,-5.003234098973833e-05,1,0
^STI+^STOXX50E->^HSI+^N100,^AXJO+^KS11->^N100+^STI,2.24754972215635e-05,0.46044322906495544,-5.565146785803854e-06,1,0
^STI+^STOXX50E->^HSI+^N100,^N225+^NZ50->399001.SZ+^STOXX50E,2.792752641056495e-05,0.5833783170850257,-6.913160758679419e-06,1,0
^STI+^STOXX50E->^HSI+^N100,^AXJO+^N225->399001.SZ+^N100,0.00014298449570304683,0.8908764095081939,-3.5655763666858316e-05,1,0
^STI+^STOXX50E->^HSI+^N100,^KS11+^NZ50->000001.SS+^N100,0.0001968611534017839,0.818192978276222,-4.9145858091470334e-05,1,0
^KS11+^NZ50->^N100+^STI,^AXJO+^KS11->^N100+^STI,3.344114709591395e-07,0.5224820458523147,-1.517997199029222e-08,1,0
^KS11+^NZ50->^N100+^STI,^N225+^NZ50->399001.SZ+^STOXX50E,5.78644065996059e-06,0.6454171338723851,-1.3631939448658574e-06,1,0
^KS11+^NZ50->^N100+^STI,^AXJO+^N225->399001.SZ+^N100,0.00012084340995244247,0.9529152262955533,-3.0105796853044755e-05,1,0
^KS11+^NZ50->^N100+^STI,^KS11+^NZ50->000001.SS+^N100,0.00017472006765117953,0.8802317950635813,-4.359589127765677e-05,1,0
^KS11+^NZ50->^N100+^STI,^HSI+^NZ50->IMOEX.ME+^KS11,0.0003059271588377044,0.4867731505568791,-7.64953619608203e-05,1,0
^AXJO+^KS11->^N100+^STI,^AXJO+^KS11->000001.SS+^HSI,9.12218445137114e-06,-0.39478949429865773,-2.3349599467175426e-06,-1,0
^AXJO+^KS11->^N100+^STI,IMOEX.ME+^AXJO->^GSPC+^NZ50,4.0924655099416896e-05,-0.5088485400280557,-1.0310577265685097e-05,-1,0
^AXJO+^KS11->^N100+^STI,^AXJO+^NZ50->000001.SS+^HSI,6.248504410066857e-05,-0.48234319654249347,-1.5703734845096823e-05,-1,0
^AXJO+^KS11->^N100+^STI,^AXJO+^N225->399001.SZ+^N100,0.00012050899848148333,0.43043318044323853,-3.0090616881054463e-05,1,0
^AXJO+^KS11->^N100+^STI,^DJI+^HSI->^GSPC+^STI,0.00012676640285391727,-0.43371251698982594,-3.1787192809690494e-05,-1,0
^AXJO+^KS11->^N100+^STI,^KS11+^NZ50->000001.SS+^N100,0.0001743856561802204,0.35774974921126657,-4.358071130566648e-05,1,0
^AXJO+^KS11->^N100+^STI,^AXJO+^N100->^GSPC+^NZ50,0.0002547601323605875,-0.5119299846497777,-6.384119416442773e-05,-1,0
^N225+^NZ50->399001.SZ+^STOXX50E,^AXJO+^KS11->000001.SS+^HSI,3.67015526236969e-06,-0.5177245823187281,-9.869459738419775e-07,-1,0
^N225+^NZ50->399001.SZ+^STOXX50E,IMOEX.ME+^AXJO->^GSPC+^NZ50,3.5472625910415445e-05,-0.631783628048126,-8.962563292809532e-06,-1,0
