,000001.SS,399001.SZ,IMOEX.ME,^AXJO,^DJI,^GSPC,^HSI,^IXIC,^KS11,^N100,^N225,^NZ50,^STI,^STOXX50E
89,-0.028245536774337054,-0.031178314991153755,0.0,0.00540866410050711,-0.0019590466790049277,0.0007532133076093572,0.0023315271027470885,0.0029621055865973744,-0.004512547738196204,0.004189196888419566,0.0067637168001919434,-0.0018950752682158623,0.01282932172186868,0.00644531441252294
90,0.00016877398582959557,0.00027875468148153004,-0.008566474879549979,0.004144913211389323,0.012484746076557585,0.012406365236037331,0.004251007596334233,0.012483292045311956,0.007437395496871169,0.00602415452434979,0.021303196604542052,0.003530423244827219,-0.009046441413993911,0.007798075638268287
91,0.00156837298564394,-0.00123219419618259,0.012497603842600569,0.005506262304491472,-0.012190594674478916,-0.009607522877868035,-0.009300318677155417,-0.010279508004298776,-0.001211338374965898,-0.004725148002610702,0.0008339506536128027,0.005044127597118475,-0.0030251228314792655,-0.007500442873607405
92,-0.0004142674881864039,0.0015762667816421327,-0.0037523623590649535,-0.0024227527735050103,0.0005295191030896262,-0.00016947926796451185,-0.006996550998010775,-0.004918901062255898,-0.00131897733342079,-0.005253036024903679,0.004052939763283803,-0.0030531708544696556,0.004570720325318689,-0.007212993655415723
93,-0.0030913740792639643,-0.0038158413211437647,0.002777524521853536,-0.005669729780947819,-0.01050501102048429,-0.008514434161752682,-0.009899064680789493,-0.00415651175542564,-0.005323908273322964,0.004246733570582251,-0.014164735920608962,-0.0009537893454183433,-0.0038246058124551396,0.007185909764714005
94,0.00836683125588511,0.015334847798525786,0.004258984738374494,0.00559510860297685,0.009952443806998446,0.009748976389612807,0.008315537426938135,0.01217310559584206,0.00046763270038407967,-0.0014761129691303054,0.003296337649546288,-0.0003528297892732013,0.0004204543280179607,0.0
95,-0.0025210024249568974,-0.0001301843697323335,-0.003310363858765264,0.006880675911823175,-0.010257009498568337,-0.009455863552163102,0.011741905783406281,-0.012586571205410735,7.62324969949546e-05,-0.0033586068931619195,0.011256452584767374,0.008746579538762234,0.016331216452562636,-0.006290326307671457
96,-0.012801059156604566,-0.02183456723024335,0.004307102008147545,-0.007384582933459782,-0.00019176578292068314,0.00020515768640194665,-0.014639844944550617,0.0049477642043473935,-0.005773613103304598,0.003979806589633483,-0.00048720358371490136,0.0011133819990174487,-0.0014393098999052611,0.006222695951062285
97,-0.0002165531495981199,0.004010644855114265,-0.013505897772200015,-0.006161429787660211,-0.005218174362262573,-0.003713594522721131,-0.0066841141684435,-0.005626615978684413,-0.005097961934904305,-0.010257492483377817,0.00011839130287150113,-0.011381159656384199,-0.013412752529401217,-0.012665988958617369
98,0.006596480440569152,0.008491780932649462,-0.00010048692279607252,0.005246110438207552,0.0037519178983984602,0.006001459222805039,0.00798401184820463,0.012029196532227004,0.0004570682110145441,0.014804858261944887,0.0053733722367059755,0.0009034286113234202,0.008615700725313147,0.01460225499840817
99,0.0064073951891359116,0.010277342093131026,-0.012181727274342968,-0.006072988849732397,-0.0004577810891781553,-0.002087636568101736,-0.0021769340254618186,-0.0007928975154527507,0.003884253584242714,-0.005532064677343129,-0.0048965462348480315,-0.00030248946941746624,0.0011245721137251863,-0.009916802216768161
